"marker","uniprot_id","BIOGRID_INTERACTION_ID","BIOGRID_ID_A","BIOGRID_ID_B","SYSTEMATIC_NAME_A","SYSTEMATIC_NAME_B","OFFICIAL_SYMBOL_A","OFFICIAL_SYMBOL_B","SYNONYMS_A","SYNONYMS_B","EXPERIMENTAL_SYSTEM","EXPERIMENTAL_SYSTEM_TYPE","PUBMED_AUTHOR","PUBMED_ID","ORGANISM_A","ORGANISM_B","THROUGHPUT","QUANTITATION","MODIFICATION","QUALIFICATIONS","SOURCEDB","marker_A","marker_B","marker_A_A","marker_B_B"
"HLA-DR-DP-DQ","P20036",3118380,123643,109358,"PSEC0260","DAAP-277G18.1","ADPGK","HLA-DPA1","2610017G09Rik|ADP-GK","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.782216851","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.782216851, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3118528,107347,109358,"-","DAAP-277G18.1","CD1A","HLA-DPA1","CD1|FCB6|HTA1|R4|T6","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.95324429","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.95324429, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","CD1a",NA,"CD1a",NA
"HLA-DR-DP-DQ","P20036",3121589,109358,118977,"DAAP-277G18.1","-","HLA-DPA1","DSE","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","DSEP|DSEPI|EDSMC2|SART-2|SART2","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.996629137","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.996629137, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3122869,109358,111734,"DAAP-277G18.1","RP11-502H18.3","HLA-DPA1","QSOX1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Q6|QSCN6","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.94370614","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.94370614, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3130426,109358,115873,"DAAP-277G18.1","-","HLA-DPA1","TAF6L","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","PAF65A","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.856740148","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.856740148, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3133306,109358,120358,"DAAP-277G18.1","HLC8","HLA-DPA1","C17orf80","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","HLC-8|MIG3|SPEP1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.808833932","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.808833932, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3133314,109358,121988,"DAAP-277G18.1","tcag7.1057","HLA-DPA1","GALNT11","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","GALNACT11","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.943343402","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.943343402, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3135029,109358,123507,"DAAP-277G18.1","CDA08","HLA-DPA1","ITFG1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","TIP","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.929904733","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.929904733, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.901638758, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3135437,109358,117404,"DAAP-277G18.1","-","HLA-DPA1","INTS7","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","C1orf73|INT7","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.943299563","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.943299563, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3135570,109358,118808,"DAAP-277G18.1","MSTP158","HLA-DPA1","NOB1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","ART-4|MST158|NOB1P|PSMD8BP1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999935959","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999935959, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3143862,109358,115214,"DAAP-277G18.1","-","HLA-DPA1","POM121","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","P145|POM121A","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.82567991","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.82567991, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3145907,109358,110196,"DAAP-277G18.1","-","HLA-DPA1","LNPEP","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","CAP|IRAP|P-LAP|PLAP","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.963733544","-","BioPlex HCT HCT116 cells CompPASS score = 0.963733544, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3147280,109358,125630,"DAAP-277G18.1","RP11-47A8.2","HLA-DPA1","SFXN2","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.919873634","-","BioPlex HCT HCT116 cells CompPASS score = 0.919873634, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3150819,109358,120872,"DAAP-277G18.1","-","HLA-DPA1","TMEM30A","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","C6orf67|CDC50A","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.995257028","-","BioPlex HCT HCT116 cells CompPASS score = 0.995257028, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3152742,109358,115763,"DAAP-277G18.1","UNQ1907/PRO4353","HLA-DPA1","SEMA6B","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","SEM-SEMA-Y|SEMA-VIB|SEMAN|semaZ","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.950290094","-","BioPlex HCT HCT116 cells CompPASS score = 0.950290094, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3154304,109358,110295,"DAAP-277G18.1","-","HLA-DPA1","MAN2A2","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","MANA2X","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.754924601","-","BioPlex HCT HCT116 cells CompPASS score = 0.754924601, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3156099,109358,109364,"DAAP-277G18.1","DADB-249P12.2","HLA-DPA1","HLA-DQB1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","CELIAC1|HLA-DQB|IDDM1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.970213452","-","BioPlex HCT HCT116 cells CompPASS score = 0.970213452, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3157186,109358,125107,"DAAP-277G18.1","-","HLA-DPA1","SFXN1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.983447702","-","BioPlex HCT HCT116 cells CompPASS score = 0.983447702, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3165915,109358,109370,"DAAP-277G18.1","-","HLA-DPA1","HLA-DRB3","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","HLA-DR3B","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.980936879","-","BioPlex HCT HCT116 cells CompPASS score = 0.980936879, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3168198,109358,128285,"DAAP-277G18.1","RP13-15M17.2","HLA-DPA1","TMEM201","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","NET5","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.955437692","-","BioPlex HCT HCT116 cells CompPASS score = 0.955437692, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3168305,109358,122490,"DAAP-277G18.1","-","HLA-DPA1","TMEM106C","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.967963958","-","BioPlex HCT HCT116 cells CompPASS score = 0.967963958, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3169792,109358,108218,"DAAP-277G18.1","RP3-329E20.1","HLA-DPA1","ECE1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","ECE","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.95223885","-","BioPlex HCT HCT116 cells CompPASS score = 0.95223885, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3172946,109360,109358,"DADB-22N23.4","DAAP-277G18.1","HLA-DPB1","HLA-DPA1","DPB1|HLA-DP|HLA-DP1B|HLA-DPB","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.99970335","-","BioPlex HCT HCT116 cells CompPASS score = 0.99970335, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3177664,109358,112341,"DAAP-277G18.1","-","HLA-DPA1","SGCB","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","A3b|LGMD2E|SGC","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.926678069","-","BioPlex HCT HCT116 cells CompPASS score = 0.926678069, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3186732,109358,129692,"DAAP-277G18.1","-","HLA-DPA1","NPW","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","L8|L8C|PPL8|PPNPW","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.940424708","-","BioPlex HCT HCT116 cells CompPASS score = 0.940424708, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3188405,109358,121668,"DAAP-277G18.1","-","HLA-DPA1","LRFN1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","SALM2","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.978085076","-","BioPlex HCT HCT116 cells CompPASS score = 0.978085076, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3190668,109358,107387,"DAAP-277G18.1","-","HLA-DPA1","SCARB1","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","CD36L1|CLA-1|CLA1|HDLQTL6|SR-BI|SRB1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.767963002","-","BioPlex HCT HCT116 cells CompPASS score = 0.767963002, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3542093,125743,109358,"UNQ1887","DAAP-277G18.1","SPPL3","HLA-DPA1","IMP2|MDHV1887|PRO4332|PSH1|PSL4","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Positive Genetic","genetic","Yang J (2023)",36724073,9606,9606,"High Throughput","-","-","CRISPR GI screen|Cell Line: MEC|Experimental Setup: Timecourse|GIST: A-phenotypic positive genetic interaction|Library: Human Two Plasmid Activity-Optimized CRISPR Knockout Library (ADDGENE:1000000095)|Significance Threshold: Candidate target genes with p < 0.01 from the rescue CRISPR-Cas9 screen on MEC SPPL3 KO cells","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3808871,121538,109358,"RP11-465L10.5","DAAP-277G18.1","SLC12A5","HLA-DPA1","KCC2","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Frommelt F (2025)",40355756,9606,9606,"High Throughput","0.618314586","-","CompPASS and SAINTexpress scores were integrated with quantitative data using a multi-modal RBF classifier (Frommelt et al., Mol. Syst. Biol., 2025, PMID: 40355756).|HEK 293 Jump-In cells|PPI probability score =  0.618314585987888","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3817564,125874,109358,"PP1744","DAAP-277G18.1","SLC38A10","HLA-DPA1","-","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Frommelt F (2025)",40355756,9606,9606,"High Throughput","0.861036354","-","CompPASS and SAINTexpress scores were integrated with quantitative data using a multi-modal RBF classifier (Frommelt et al., Mol. Syst. Biol., 2025, PMID: 40355756).|HEK 293 Jump-In cells|PPI probability score =  0.861036354188649","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3818674,129541,109358,"-","DAAP-277G18.1","SLC39A5","HLA-DPA1","LZT-Hs7|MYP24|ZIP5","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Frommelt F (2025)",40355756,9606,9606,"High Throughput","0.688779996","-","CompPASS and SAINTexpress scores were integrated with quantitative data using a multi-modal RBF classifier (Frommelt et al., Mol. Syst. Biol., 2025, PMID: 40355756).|HEK 293 Jump-In cells|PPI probability score =  0.68877999607963","BIOGRID",NA,NA,NA,NA
"HLA-DR-DP-DQ","P20036",3819186,112410,109358,"-","DAAP-277G18.1","SLC3A1","HLA-DPA1","ATR1|CSNU1|D2H|NBAT|RBAT","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","Affinity Capture-MS","physical","Frommelt F (2025)",40355756,9606,9606,"High Throughput","0.638115974","-","CompPASS and SAINTexpress scores were integrated with quantitative data using a multi-modal RBF classifier (Frommelt et al., Mol. Syst. Biol., 2025, PMID: 40355756).|HEK 293 Jump-In cells|PPI probability score =  0.63811597384413","BIOGRID",NA,NA,NA,NA
"ICAM-1","P05362",276923,109895,109610,"-","-","ITGB2","ICAM1","CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7","BB2|CD54|P3.58","Reconstituted Complex","physical","Kotovuori A (1999)",10352278,9606,9606,"Low Throughput","-","-","-","BIOGRID","CD18","ICAM-1","CD18","ICAM-1"
"ICAM-1","P05362",280853,113271,109610,"-","-","EZR","ICAM1","CVIL|CVL|HEL-S-105|VIL2","BB2|CD54|P3.58","Reconstituted Complex","physical","Heiska L (1998)",9705328,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",280856,113271,109610,"-","-","EZR","ICAM1","CVIL|CVL|HEL-S-105|VIL2","BB2|CD54|P3.58","Affinity Capture-Western","physical","Heiska L (1998)",9705328,9606,9606,"Low Throughput","-","-","-","BIOGRID",NA,"ICAM-1",NA,"ICAM-1"
"ICAM-1","P05362",282786,109610,109889,"-","-","ICAM1","ITGAL","BB2|CD54|P3.58","CD11A|LFA-1|LFA1A","Reconstituted Complex","physical","Lu C (2001)",11279101,9606,9606,"Low Throughput","-","-","-","BIOGRID","ICAM-1","CD11a","ICAM-1","CD11a"
